ip;asn;holder
62.172.103.160;2856;BT-UK-AS - British Telecommunications PLC
78.27.155.1;15683;DOMASHKA-AS - Domashnya Merezha, LLC
91.90.19.130;13307;SKIF-AS - SKIF ISP Ltd.
87.245.247.122;9002;RETN-AS - RETN Limited
87.245.232.154;9002;RETN-AS - RETN Limited
162.158.100.252;13335;CLOUDFLARENET
192.168.66.1;-1;NO HOLDER
213.51.1.124;33915;TNF-AS - Vodafone Libertel B.V.
213.51.7.102;33915;TNF-AS - Vodafone Libertel B.V.
192.168.230.252;-1;NO HOLDER
203.119.104.73;4608;APNIC-SERVICES Asia Pacific Network Information Centre
203.119.104.113;4608;APNIC-SERVICES Asia Pacific Network Information Centre
103.26.70.17;9797;NEXONASIAPACIFIC-AS-AP Nexon Asia Pacific P/L
192.168.190.1;-1;NO HOLDER
81.83.0.1;6848;TELENET-AS - Telenet BVBA
213.224.203.9;6848;TELENET-AS - Telenet BVBA
213.124.169.1;6830;LIBERTYGLOBAL - Liberty Global B.V.
80.113.24.205;6830;LIBERTYGLOBAL - Liberty Global B.V.
213.51.7.90;33915;TNF-AS - Vodafone Libertel B.V.
145.239.153.15;16276;OVH - OVH SAS
145.239.153.151;16276;OVH - OVH SAS
178.33.100.181;16276;OVH - OVH SAS
10.200.2.64;-1;NO HOLDER
10.200.200.3;-1;NO HOLDER
10.200.2.73;-1;NO HOLDER
195.42.144.143;-1;NO HOLDER
172.16.3.1;-1;NO HOLDER
80.10.232.225;-1;NO HOLDER
193.253.85.42;-1;NO HOLDER
193.252.101.134;-1;NO HOLDER
81.253.184.102;-1;NO HOLDER
81.52.200.171;5511;OPENTRANSIT - Orange S.A.
193.251.150.160;5511;OPENTRANSIT - Orange S.A.
192.168.9.254;-1;NO HOLDER
176.62.32.1;34362;VOLJATEL-HR-AS - Terrakom d.o.o.
10.88.87.141;-1;NO HOLDER
85.94.70.10;34362;VOLJATEL-HR-AS - Terrakom d.o.o.
216.66.93.17;6939;HURRICANE
185.1.87.115;-1;NO HOLDER
10.10.11.1;-1;NO HOLDER
10.224.0.7;-1;NO HOLDER
85.208.144.68;35426;NEXTMAP - NXT Initiative SAS
192.168.0.2;-1;NO HOLDER
10.160.3.1;-1;NO HOLDER
212.142.52.165;6830;LIBERTYGLOBAL - Liberty Global B.V.
200.40.78.197;6057;Administracion Nacional de Telecomunicaciones
200.40.78.12;6057;Administracion Nacional de Telecomunicaciones
179.31.59.254;6057;Administracion Nacional de Telecomunicaciones
179.31.62.85;6057;Administracion Nacional de Telecomunicaciones
81.173.106.84;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
84.16.12.4;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
94.142.103.101;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
83.102.56.1;16086;DNA - DNA Oyj
62.78.106.86;16086;DNA - DNA Oyj
62.78.117.242;16086;DNA - DNA Oyj
62.78.100.90;16086;DNA - DNA Oyj
62.78.117.170;16086;DNA - DNA Oyj
62.78.107.4;16086;DNA - DNA Oyj
62.78.107.251;16086;DNA - DNA Oyj
62.78.121.210;16086;DNA - DNA Oyj
193.110.224.29;-1;NO HOLDER
176.139.8.2;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.34.2.7;5410;BOUYGTEL-ISP - Bouygues Telecom SA
212.194.171.104;5410;BOUYGTEL-ISP - Bouygues Telecom SA
37.49.237.49;-1;NO HOLDER
108.162.150.65;5645;TEKSAVVY
104.195.128.90;5645;TEKSAVVY
104.195.128.89;5645;TEKSAVVY
206.248.155.17;5645;TEKSAVVY
206.248.155.10;5645;TEKSAVVY
192.168.102.80;-1;NO HOLDER
10.0.255.255;-1;NO HOLDER
194.33.189.21;39608;LANETUA-AS - Lanet Network Ltd
87.245.237.40;9002;RETN-AS - RETN Limited
192.168.125.1;-1;NO HOLDER
62.155.246.178;3320;DTAG - Deutsche Telekom AG
217.5.118.30;3320;DTAG - Deutsche Telekom AG
192.168.8.1;-1;NO HOLDER
31.16.177.252;3209;VODANET - Vodafone GmbH
83.169.157.202;3209;VODANET - Vodafone GmbH
145.254.3.88;3209;VODANET - Vodafone GmbH
145.254.2.199;3209;VODANET - Vodafone GmbH
194.146.118.139;-1;NO HOLDER
10.205.132.1;-1;NO HOLDER
104.153.24.201;40788;START-
38.122.69.129;174;COGENT-174
154.54.85.57;174;COGENT-174
38.88.240.186;174;COGENT-174
80.67.161.141;20766;GITOYEN-MAIN-AS - Association "Gitoyen"
80.67.168.210;20766;GITOYEN-MAIN-AS - Association "Gitoyen"
80.67.168.7;20766;GITOYEN-MAIN-AS - Association "Gitoyen"
213.108.175.42;49718;NTS-REAL-AS - Nizhnevolzhskie Telecommunication Networks Real LLC
91.202.255.254;44941;ASTRAKHAN-DTV-AS - ZAO Astrakhan Digital Television
91.211.141.149;44941;ASTRAKHAN-DTV-AS - ZAO Astrakhan Digital Television
217.150.53.150;20485;TRANSTELECOM - Joint Stock Company TransTeleCom
89.151.192.1;34087;NTE-BREDBAND - NTE MARKED AS
217.168.93.64;34087;NTE-BREDBAND - NTE MARKED AS
91.198.176.64;-1;NO HOLDER
192.168.93.1;-1;NO HOLDER
90.74.137.254;12479;UNI2-AS - Orange Espagne SA
10.255.116.45;-1;NO HOLDER
10.34.216.197;-1;NO HOLDER
10.34.216.141;-1;NO HOLDER
10.34.35.182;-1;NO HOLDER
193.149.1.56;3324;AS3324_FUJITSU_SPAIN - Fujitsu Technology Solutions, S.A.
78.249.138.254;12322;PROXAD - Free SAS
213.228.32.62;12322;PROXAD - Free SAS
212.27.58.81;12322;PROXAD - Free SAS
194.149.163.213;-1;NO HOLDER
154.54.61.17;174;COGENT-174
154.54.60.122;174;COGENT-174
66.183.248.1;852;ASN852
154.11.11.115;852;ASN852
154.11.15.33;852;ASN852
88.115.233.2;719;ELISA-AS - Elisa Oyj
213.192.186.78;6667;EUNET-FINLAND - Elisa Oyj
213.192.186.77;6667;EUNET-FINLAND - Elisa Oyj
213.192.191.174;6667;EUNET-FINLAND - Elisa Oyj
62.155.241.181;3320;DTAG - Deutsche Telekom AG
217.0.200.6;3320;DTAG - Deutsche Telekom AG
4.69.136.246;3356;LEVEL3
10.200.83.254;-1;NO HOLDER
202.134.152.86;132296;SEVENSTARDIGITAL-AS-AP Seven Star Digital Network Private Limited
103.77.108.118;-1;NO HOLDER
172.17.128.62;-1;NO HOLDER
192.168.230.15;-1;NO HOLDER
172.17.77.36;-1;NO HOLDER
62.117.4.2;20880;TELECOLUMBUS - Tele Columbus AG
193.178.185.17;-1;NO HOLDER
96.120.72.85;7922;COMCAST-7922
68.85.116.133;7922;COMCAST-7922
96.108.142.170;7922;COMCAST-7922
96.108.50.157;7922;COMCAST-7922
192.168.33.1;-1;NO HOLDER
10.20.0.1;-1;NO HOLDER
213.245.253.161;21502;ASN-NUMERICABLE - SFR SA
77.154.229.165;15557;LDCOMNET - SFR SA
77.136.10.129;15557;LDCOMNET - SFR SA
145.239.153.17;16276;OVH - OVH SAS
178.33.100.47;16276;OVH - OVH SAS
10.200.2.0;-1;NO HOLDER
10.0.1.5;-1;NO HOLDER
145.239.153.24;16276;OVH - OVH SAS
145.239.153.139;16276;OVH - OVH SAS
10.200.2.71;-1;NO HOLDER
62.155.246.166;3320;DTAG - Deutsche Telekom AG
217.5.109.50;3320;DTAG - Deutsche Telekom AG
192.168.25.254;-1;NO HOLDER
90.155.53.214;20712;AS20712 - Andrews & Arnold Ltd
90.155.53.101;20712;AS20712 - Andrews & Arnold Ltd
91.145.64.1;16086;DNA - DNA Oyj
62.78.124.128;16086;DNA - DNA Oyj
62.78.107.116;16086;DNA - DNA Oyj
62.78.100.91;16086;DNA - DNA Oyj
62.78.117.22;16086;DNA - DNA Oyj
194.230.108.193;6730;SUNRISE - Sunrise Communications AG
172.31.4.1;-1;NO HOLDER
185.93.175.225;206238;FREEDOMINTERNET - Freedom Internet BV
185.93.175.233;206238;FREEDOMINTERNET - Freedom Internet BV
62.155.245.159;3320;DTAG - Deutsche Telekom AG
217.5.116.222;3320;DTAG - Deutsche Telekom AG
10.2.99.1;-1;NO HOLDER
192.168.11.1;-1;NO HOLDER
192.168.38.1;-1;NO HOLDER
75.30.248.1;7018;ATT-INTERNET4
12.242.112.2;7018;ATT-INTERNET4
4.68.39.1;3356;LEVEL3
4.16.234.182;3356;LEVEL3
173.219.237.113;19108;SUDDENLINK-COMMUNICATIONS
173.219.166.48;19108;SUDDENLINK-COMMUNICATIONS
173.219.251.42;19108;SUDDENLINK-COMMUNICATIONS
206.223.116.237;-1;NO HOLDER
108.168.22.129;40788;START-
104.153.24.114;40788;START-
104.153.24.113;40788;START-
64.140.112.173;40788;START-
64.140.112.172;40788;START-
64.140.112.168;40788;START-
64.140.112.152;40788;START-
64.140.112.117;40788;START-
216.66.14.129;6939;HURRICANE
206.53.203.8;-1;NO HOLDER
5.103.109.1;44869;FIBIA-P-S - FIBIA P/S
5.186.1.191;44869;FIBIA-P-S - FIBIA P/S
89.150.65.204;-1;NO HOLDER
89.150.64.74;-1;NO HOLDER
89.150.64.14;-1;NO HOLDER
89.150.69.69;-1;NO HOLDER
217.74.212.166;31027;GLOBALCONNECT-AS - GlobalConnect NN A/S
93.176.92.38;31027;GLOBALCONNECT-AS - GlobalConnect NN A/S
192.38.7.70;1835;FSKNET-DK - Forskningsnettet - Danish network for Research and Education
172.16.6.1;-1;NO HOLDER
82.199.119.8;30784;ISKRATELECOM-AS - Iskratelecom CJSC
82.199.119.21;30784;ISKRATELECOM-AS - Iskratelecom CJSC
81.200.9.141;29124;ISKRATELECOM-AS - Iskratelecom CJSC
81.200.9.238;29124;ISKRATELECOM-AS - Iskratelecom CJSC
195.94.233.65;8595;WESTCALL-AS - OOO WestCall Ltd.
195.94.230.97;8595;WESTCALL-AS - OOO WestCall Ltd.
77.108.99.225;8732;COMCOR-AS - OJSC Comcor
62.117.100.21;8732;COMCOR-AS - OJSC Comcor
188.254.60.177;12389;ROSTELECOM-AS - PJSC Rostelecom
192.168.101.1;-1;NO HOLDER
23.119.114.1;7018;ATT-INTERNET4
75.52.2.44;7018;ATT-INTERNET4
12.83.45.137;7018;ATT-INTERNET4
12.122.132.157;7018;ATT-INTERNET4
173.241.128.29;3257;GTT-BACKBONE - GTT Communications Inc.
141.136.108.189;3257;GTT-BACKBONE - GTT Communications Inc.
208.116.131.178;3257;GTT-BACKBONE - GTT Communications Inc.
10.0.118.1;-1;NO HOLDER
88.212.4.21;42841;ANTIK - ANTIK Telecom s.r.o
88.212.0.166;42841;ANTIK - ANTIK Telecom s.r.o
194.30.187.171;-1;NO HOLDER
62.155.246.113;3320;DTAG - Deutsche Telekom AG
62.154.15.38;3320;DTAG - Deutsche Telekom AG
172.18.19.1;-1;NO HOLDER
96.120.53.53;7922;COMCAST-7922
68.85.50.189;7922;COMCAST-7922
162.151.94.129;7922;COMCAST-7922
96.114.68.78;7922;COMCAST-7922
10.10.10.1;-1;NO HOLDER
162.236.244.1;7018;ATT-INTERNET4
99.161.44.110;7018;ATT-INTERNET4
12.83.47.137;7018;ATT-INTERNET4
12.122.114.5;7018;ATT-INTERNET4
4.7.18.106;3356;LEVEL3
192.168.64.1;-1;NO HOLDER
194.109.5.205;3265;XS4ALL-NL - Xs4all Internet BV
194.109.7.185;3265;XS4ALL-NL - Xs4all Internet BV
194.109.5.33;3265;XS4ALL-NL - Xs4all Internet BV
10.1.109.1;-1;NO HOLDER
90.190.248.3;3249;ESTPAK - Telia Eesti AS
194.126.123.0;3249;ESTPAK - Telia Eesti AS
62.115.34.133;1299;TELIANET - Telia Company AB
62.115.161.5;1299;TELIANET - Telia Company AB
213.205.52.139;8612;TISCALI-IT - Tiscali Italia S.P.A.
213.205.55.233;8612;TISCALI-IT - Tiscali Italia S.P.A.
213.205.55.213;8612;TISCALI-IT - Tiscali Italia S.P.A.
94.32.136.245;8612;TISCALI-IT - Tiscali Italia S.P.A.
94.32.126.18;8612;TISCALI-IT - Tiscali Italia S.P.A.
193.201.28.33;-1;NO HOLDER
72.31.128.165;33363;BHN-33363
71.44.2.215;33363;BHN-33363
71.44.2.205;33363;BHN-33363
71.44.3.24;33363;BHN-33363
66.109.6.96;7843;TWC-7843-BB
66.109.5.127;7843;TWC-7843-BB
66.109.1.243;7843;TWC-7843-BB
104.190.208.1;7018;ATT-INTERNET4
64.148.121.196;7018;ATT-INTERNET4
12.83.40.1;7018;ATT-INTERNET4
194.149.164.56;-1;NO HOLDER
10.2.9.1;-1;NO HOLDER
10.20.21.29;-1;NO HOLDER
203.221.3.71;9942;COMINDICO-AP SOUL Converged Communications Australia
203.219.107.194;7545;TPG-INTERNET-AP TPG Telecom Limited
110.145.180.217;1221;ASN-TELSTRA Telstra Corporation Ltd
203.50.11.174;1221;ASN-TELSTRA Telstra Corporation Ltd
203.54.132.242;1221;ASN-TELSTRA Telstra Corporation Ltd
10.1.98.1;-1;NO HOLDER
90.155.53.222;20712;AS20712 - Andrews & Arnold Ltd
195.66.225.179;-1;NO HOLDER
10.250.0.1;-1;NO HOLDER
103.246.52.252;134220;UFONE-AS-AP UFONE
45.118.191.117;134220;UFONE-AS-AP UFONE
45.118.191.113;134220;UFONE-AS-AP UFONE
43.243.22.18;-1;NO HOLDER
114.31.202.48;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
114.31.202.87;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
114.31.202.35;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
175.45.93.218;4826;VOCUS-BACKBONE-AS Vocus Connect International Backbone
203.0.120.49;4764;WIDEBAND-AS-AP Aussie Broadband
202.142.143.92;4764;WIDEBAND-AS-AP Aussie Broadband
10.108.1.1;-1;NO HOLDER
10.99.99.1;-1;NO HOLDER
10.220.220.1;-1;NO HOLDER
203.132.84.25;24233;SUPERLOOP-AS-AP SUPERLOOP (BigAir)
78.212.28.254;12322;PROXAD - Free SAS
213.228.33.126;12322;PROXAD - Free SAS
194.149.160.33;-1;NO HOLDER
160.119.236.65;328137;Web-Squad-Connect-AS
160.119.233.130;328137;Web-Squad-Connect-AS
160.119.233.169;328137;Web-Squad-Connect-AS
160.119.232.20;328137;Web-Squad-Connect-AS
196.60.70.198;-1;NO HOLDER
84.116.198.89;6830;LIBERTYGLOBAL - Liberty Global B.V.
81.210.141.29;6830;LIBERTYGLOBAL - Liberty Global B.V.
192.168.97.1;-1;NO HOLDER
96.120.72.49;7922;COMCAST-7922
68.85.128.197;7922;COMCAST-7922
68.86.158.245;7922;COMCAST-7922
10.26.2.42;-1;NO HOLDER
23.255.225.20;16591;GOOGLE-FIBER
23.255.225.164;16591;GOOGLE-FIBER
10.255.254.1;-1;NO HOLDER
96.120.100.153;7922;COMCAST-7922
96.110.250.117;7922;COMCAST-7922
69.139.160.42;7922;COMCAST-7922
69.139.164.169;7922;COMCAST-7922
192.168.121.1;-1;NO HOLDER
195.88.120.98;48969;PARUS-TELECOM-AS - Parus-Telecom Ltd.
80.251.112.193;39125;RUBIN-AS - KB Rubin Ltd.
80.251.112.13;39125;RUBIN-AS - KB Rubin Ltd.
80.77.167.145;28917;FIORD-AS - LLC "TRC FIORD"
62.140.243.141;28917;FIORD-AS - LLC "TRC FIORD"
80.77.167.7;28917;FIORD-AS - LLC "TRC FIORD"
142.254.147.197;10796;TWC-10796-MIDWEST
65.24.193.149;10796;TWC-10796-MIDWEST
65.29.17.146;10796;TWC-10796-MIDWEST
65.29.1.34;10796;TWC-10796-MIDWEST
66.109.6.68;7843;TWC-7843-BB
66.109.6.20;7843;TWC-7843-BB
66.109.5.225;7843;TWC-7843-BB
66.109.1.113;7843;TWC-7843-BB
96.34.86.77;-1;NO HOLDER
96.34.80.53;-1;NO HOLDER
96.34.2.156;-1;NO HOLDER
96.34.0.137;-1;NO HOLDER
96.34.3.89;-1;NO HOLDER
96.120.61.25;7922;COMCAST-7922
162.151.213.253;7922;COMCAST-7922
68.87.216.105;7922;COMCAST-7922
69.252.236.134;7922;COMCAST-7922
212.130.102.1;3292;TDC - TDC A/S
83.88.21.155;3292;TDC - TDC A/S
10.1.99.1;-1;NO HOLDER
176.147.128.2;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.34.2.103;5410;BOUYGTEL-ISP - Bouygues Telecom SA
62.34.2.101;5410;BOUYGTEL-ISP - Bouygues Telecom SA
212.194.171.141;5410;BOUYGTEL-ISP - Bouygues Telecom SA
47.187.224.1;5650;FRONTIER-FRTR
172.102.50.236;5650;FRONTIER-FRTR
74.40.3.17;5650;FRONTIER-FRTR
74.40.4.14;5650;FRONTIER-FRTR
206.223.118.145;-1;NO HOLDER
172.16.4.250;-1;NO HOLDER
85.195.240.1;13030;INIT7 - Init7 (Switzerland) Ltd.
82.197.163.52;13030;INIT7 - Init7 (Switzerland) Ltd.
77.109.128.61;13030;INIT7 - Init7 (Switzerland) Ltd.
192.65.185.228;513;CERN - CERN - European Organization for Nuclear Research
82.239.20.254;12322;PROXAD - Free SAS
213.228.9.254;12322;PROXAD - Free SAS
194.149.170.121;-1;NO HOLDER
10.158.191.254;-1;NO HOLDER
10.240.40.113;-1;NO HOLDER
10.240.11.29;-1;NO HOLDER
190.106.193.133;23243;COMCEL GUATEMALA S.A.
186.189.194.62;23243;COMCEL GUATEMALA S.A.
194.28.89.18;50949;AGRONET-RU-AS - Agronet LLC
194.28.89.49;50949;AGRONET-RU-AS - Agronet LLC
212.110.156.72;-1;NO HOLDER
188.170.160.254;31133;MF-MGSM-AS - PJSC MegaFon
10.100.1.10;-1;NO HOLDER
109.205.72.253;35236;AS35236 - 2 connect a.s.
100.64.2.250;-1;NO HOLDER
213.16.246.13;1241;FORTHNET-GR - Forthnet
213.16.247.65;1241;FORTHNET-GR - Forthnet
10.0.52.1;-1;NO HOLDER
93.75.16.1;25229;VOLIA-AS - Kyivski Telekomunikatsiyni Merezhi LLC
82.144.196.33;25229;VOLIA-AS - Kyivski Telekomunikatsiyni Merezhi LLC
77.120.2.196;25229;VOLIA-AS - Kyivski Telekomunikatsiyni Merezhi LLC
77.120.1.112;25229;VOLIA-AS - Kyivski Telekomunikatsiyni Merezhi LLC
87.245.237.58;9002;RETN-AS - RETN Limited
10.159.1.1;-1;NO HOLDER
77.48.21.113;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.223.65;6830;LIBERTYGLOBAL - Liberty Global B.V.
84.116.221.78;6830;LIBERTYGLOBAL - Liberty Global B.V.
178.74.4.1;2116;ASN-CATCHCOM - GLOBALCONNECT AS
10.51.242.13;-1;NO HOLDER
10.51.242.9;-1;NO HOLDER
10.51.242.5;-1;NO HOLDER
10.51.242.1;-1;NO HOLDER
195.0.245.3;2116;ASN-CATCHCOM - GLOBALCONNECT AS
195.0.242.186;2116;ASN-CATCHCOM - GLOBALCONNECT AS
195.0.244.48;2116;ASN-CATCHCOM - GLOBALCONNECT AS
45.154.60.177;202945;FR-ALTNET - Benjamin Collet
45.154.60.22;202945;FR-ALTNET - Benjamin Collet
100.64.34.4;-1;NO HOLDER
193.239.192.147;29608;WAN2MANY-AS - Absolight
149.6.154.13;174;COGENT-174
154.54.56.217;174;COGENT-174
130.117.49.153;174;COGENT-174
96.120.91.65;7922;COMCAST-7922
24.124.159.17;7922;COMCAST-7922
162.151.78.85;7922;COMCAST-7922
162.151.78.249;7922;COMCAST-7922
96.110.41.113;7922;COMCAST-7922
96.110.46.6;7922;COMCAST-7922
96.110.37.182;7922;COMCAST-7922
68.86.88.18;7922;COMCAST-7922
66.208.228.6;7922;COMCAST-7922
23.138.112.45;267;NETHER-NET
207.179.84.221;14103;ACDNET-ASN1
207.179.109.6;14103;ACDNET-ASN1
69.89.98.125;14103;ACDNET-ASN1
207.179.120.101;14103;ACDNET-ASN1
4.26.120.122;3356;LEVEL3
10.0.2.1;-1;NO HOLDER
212.37.8.93;12552;IPO-EU - IP-Only Networks AB
212.37.8.90;12552;IPO-EU - IP-Only Networks AB
172.68.180.6;13335;CLOUDFLARENET
157.131.132.2;46375;AS-SONICTELECOM
157.131.135.98;46375;AS-SONICTELECOM
198.27.244.105;46375;AS-SONICTELECOM
70.36.205.65;46375;AS-SONICTELECOM
75.101.36.253;46375;AS-SONICTELECOM
75.101.33.185;46375;AS-SONICTELECOM
209.148.113.74;7065;SNIC
186.67.248.21;6471;ENTEL CHILE S.A.
172.31.241.157;-1;NO HOLDER
172.31.240.134;-1;NO HOLDER
172.31.199.22;-1;NO HOLDER
200.23.206.227;-1;NO HOLDER
10.104.35.33;-1;NO HOLDER
10.220.130.60;-1;NO HOLDER
10.220.142.125;-1;NO HOLDER
62.52.201.194;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
62.53.0.192;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
62.53.9.53;6805;TDDE-ASN1 - Telefonica Germany GmbH & Co.OHG
198.163.75.50;26370;AS-PALCOM
64.119.3.102;19518;ROCKISLAND
105.187.234.178;37457;Telkom-Internet
105.187.253.58;37457;Telkom-Internet
105.187.234.102;37457;Telkom-Internet
196.60.8.198;-1;NO HOLDER
80.106.125.100;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
79.128.227.109;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
79.128.224.218;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
150.101.32.171;4739;INTERNODE-AS Internode Pty Ltd
150.101.40.224;4739;INTERNODE-AS Internode Pty Ltd
150.101.33.6;4739;INTERNODE-AS Internode Pty Ltd
150.101.33.102;4739;INTERNODE-AS Internode Pty Ltd
150.101.41.121;4739;INTERNODE-AS Internode Pty Ltd
150.101.41.123;4739;INTERNODE-AS Internode Pty Ltd
45.127.172.154;-1;NO HOLDER
10.10.83.10;-1;NO HOLDER
158.64.14.226;2602;RESTENA - Fondation RESTENA
158.64.12.1;2602;RESTENA - Fondation RESTENA
42.191.255.254;4788;TMNET-AS-AP TM Net
10.55.49.81;-1;NO HOLDER
10.55.100.118;-1;NO HOLDER
10.55.100.86;-1;NO HOLDER
172.69.19.16;13335;CLOUDFLARENET
10.37.86.1;-1;NO HOLDER
80.107.225.31;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
79.128.250.34;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
79.128.224.81;6799;OTENET-GR - Ote SA (Hellenic Telecommunications Organisation)
78.245.177.254;12322;PROXAD - Free SAS
194.149.171.153;-1;NO HOLDER
172.20.1.1;-1;NO HOLDER
199.83.222.1;32329;MONKEYBRAINS
172.17.21.234;-1;NO HOLDER
172.17.23.207;-1;NO HOLDER
172.17.17.82;-1;NO HOLDER
172.17.17.98;-1;NO HOLDER
172.17.23.220;-1;NO HOLDER
172.17.24.212;-1;NO HOLDER
172.17.16.98;-1;NO HOLDER
206.197.187.62;-1;NO HOLDER
192.168.3.254;-1;NO HOLDER
62.38.0.170;3329;HOL-GR - VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
62.38.97.150;3329;HOL-GR - VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
62.38.93.221;3329;HOL-GR - VODAFONE-PANAFON HELLENIC TELECOMMUNICATIONS COMPANY SA
10.0.0.138;-1;NO HOLDER
88.91.142.1;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.18.157;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.101.137;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.14.129;2119;TELENOR-NEXTEL - Telenor Norge AS
146.172.105.66;2119;TELENOR-NEXTEL - Telenor Norge AS
90.155.53.216;20712;AS20712 - Andrews & Arnold Ltd
62.214.63.145;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.36.177;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.37.134;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
10.9.196.1;-1;NO HOLDER
130.81.198.230;701;UUNET
140.222.236.255;-1;NO HOLDER
4.14.218.74;3356;LEVEL3
62.155.241.27;3320;DTAG - Deutsche Telekom AG
217.5.71.90;3320;DTAG - Deutsche Telekom AG
176.137.72.2;5410;BOUYGTEL-ISP - Bouygues Telecom SA
212.194.170.233;5410;BOUYGTEL-ISP - Bouygues Telecom SA
212.194.171.137;5410;BOUYGTEL-ISP - Bouygues Telecom SA
96.120.60.53;7922;COMCAST-7922
68.87.219.61;7922;COMCAST-7922
68.85.146.170;7922;COMCAST-7922
96.108.80.73;7922;COMCAST-7922
10.24.17.1;-1;NO HOLDER
96.120.88.45;7922;COMCAST-7922
162.151.31.113;7922;COMCAST-7922
96.110.41.125;7922;COMCAST-7922
96.110.46.42;7922;COMCAST-7922
96.110.37.174;7922;COMCAST-7922
192.168.9.193;-1;NO HOLDER
10.154.72.1;-1;NO HOLDER
192.168.200.5;-1;NO HOLDER
210.234.243.62;2516;KDDI KDDI CORPORATION
27.80.241.57;2516;KDDI KDDI CORPORATION
27.86.41.98;2516;KDDI KDDI CORPORATION
103.246.232.134;-1;NO HOLDER
10.14.0.1;-1;NO HOLDER
10.231.0.9;-1;NO HOLDER
10.115.7.176;-1;NO HOLDER
10.111.3.5;-1;NO HOLDER
190.98.132.207;12956;TELEFONICA - TELEFONICA GLOBAL SOLUTIONS SL
10.0.30.1;-1;NO HOLDER
94.110.32.2;47377;ORANGE_BELGIUM_SA - Orange Belgium SA
212.65.36.179;47377;ORANGE_BELGIUM_SA - Orange Belgium SA
194.53.172.66;-1;NO HOLDER
10.100.2.1;-1;NO HOLDER
212.1.254.233;12714;TI-AS - Net By Net Holding LLC
212.1.224.170;12714;TI-AS - Net By Net Holding LLC
212.1.224.169;12714;TI-AS - Net By Net Holding LLC
212.1.251.32;12714;TI-AS - Net By Net Holding LLC
178.18.224.250;-1;NO HOLDER
10.250.2.1;-1;NO HOLDER
78.157.173.1;43709;SILESNET - SilesNet s.r.o.
78.157.167.65;43709;SILESNET - SilesNet s.r.o.
78.157.167.197;43709;SILESNET - SilesNet s.r.o.
100.68.76.1;-1;NO HOLDER
100.68.64.37;-1;NO HOLDER
100.68.64.1;-1;NO HOLDER
100.64.0.119;-1;NO HOLDER
185.107.12.125;204151;KVIKNET-DK - Kviknet.dk ApS
193.239.118.138;-1;NO HOLDER
5.103.2.200;44869;FIBIA-P-S - FIBIA P/S
212.178.180.238;44869;FIBIA-P-S - FIBIA P/S
212.178.181.214;44869;FIBIA-P-S - FIBIA P/S
212.178.181.222;44869;FIBIA-P-S - FIBIA P/S
212.178.181.198;44869;FIBIA-P-S - FIBIA P/S
62.214.63.142;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.38.225;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
62.214.37.138;8881;VERSATEL - 1&1 Versatel Deutschland GmbH
50.225.148.85;7922;COMCAST-7922
96.110.7.37;7922;COMCAST-7922
96.110.7.117;7922;COMCAST-7922
68.87.168.53;7922;COMCAST-7922
96.110.40.21;7922;COMCAST-7922
96.110.37.134;7922;COMCAST-7922
194.109.5.206;3265;XS4ALL-NL - Xs4all Internet BV
194.109.7.213;3265;XS4ALL-NL - Xs4all Internet BV
194.109.5.27;3265;XS4ALL-NL - Xs4all Internet BV
111.69.7.12;23655;SNAP-NZ-AS Snap Internet Limited
192.203.154.120;-1;NO HOLDER
192.203.154.51;-1;NO HOLDER
172.16.16.1;-1;NO HOLDER
37.57.77.254;13188;TRIOLAN - CONTENT DELIVERY NETWORK LTD
80.93.119.53;35320;ETT-AS - Eurotranstelecom Ltd
80.93.127.210;35320;ETT-AS - Eurotranstelecom Ltd
2.127.238.121;5607;BSKYB-BROADBAND-AS - Sky UK Limited
